time,iprog
1.5685,1.5362735
1.56875,1.5364221
1.569,1.5365708
1.56925,1.5367193
1.5695,1.536868
1.56975,1.5370166
1.57,1.5371652
1.57025,1.5373138
1.5705,1.5374625
1.57075,1.5376111
1.571,1.5377598
1.57125,1.5379083
1.5715,1.538057
1.57175,1.5382056
1.572,1.5383543
1.57225,1.5385029
1.5725,1.5386515
1.57275,1.5388001
1.573,1.5389488
1.57325,1.5390973
1.5735,1.539246
1.57375,1.5393946
1.574,1.5395433
1.57425,1.5396919
1.5745,1.5398405
1.57475,1.5399891
1.575,1.5401378
1.57525,1.5402864
1.5755,1.5404351
1.57575,1.5405836
1.576,1.5407323
1.57625,1.5408809
1.5765,1.5410295
1.57675,1.5411781
1.577,1.5413268
1.57725,1.5414754
1.5775,1.5416241
1.57775,1.5417726
1.578,1.5419213
1.57825,1.5420699
1.5785,1.5422186
1.57875,1.5423672
1.579,1.5425158
1.57925,1.5426644
1.5795,1.5428131
1.57975,1.5429616
1.58,1.5431103
1.58025,1.5432589
1.5805,1.5434076
1.58075,1.5435562
1.581,1.5437047
1.58125,1.5438534
1.5815,1.544002
1.58175,1.5441507
1.582,1.5442994
1.58225,1.5444479
1.5825,1.5445966
1.58275,1.5447452
1.583,1.5448937
1.58325,1.5450424
1.5835,1.545191
1.58375,1.5453397
1.584,1.5454884
1.58425,1.5456369
1.5845,1.5457855
1.5847499,1.5459342
1.585,1.5460827
1.58525,1.5462314
1.5855,1.54638
1.58575,1.5465287
1.586,1.5466774
1.58625,1.5468259
1.5865,1.5469745
1.58675,1.5471232
1.587,1.5472718
1.58725,1.5474205
1.5875,1.547569
1.58775,1.5477177
1.588,1.5478663
1.58825,1.5480149
1.5885,1.5481635
1.58875,1.5483122
1.589,1.5484608
1.58925,1.5486095
1.5895,1.548758
1.58975,1.5489067
1.59,1.5490553
1.59025,1.549204
1.5905,1.5493526
1.59075,1.5495012
1.591,1.5496498
1.59125,1.5497985
1.5915,1.549947
1.59175,1.5500957
1.592,1.5502443
1.59225,1.550393
1.5925,1.5505416
1.59275,1.5506902
1.593,1.5508388
1.59325,1.5509875
1.5935,1.5511361
1.59375,1.5512848
1.594,1.5514333
1.59425,1.551582
1.5945,1.5517306
1.59475,1.5518792
1.595,1.5520278
1.59525,1.5521765
1.5955,1.5523251
1.59575,1.5524738
1.596,1.5526223
1.5962498,1.552771
1.5965,1.5529196
1.59675,1.5530683
1.597,1.5532169
1.59725,1.5533655
1.5975,1.5535141
1.59775,1.5536628
1.598,1.5538113
1.59825,1.55396
1.5985,1.5541086
1.59875,1.5542573
1.599,1.5544059
1.59925,1.5545545
1.5995,1.5547031
1.59975,1.5548518
1.6,1.555
1.60025,1.555
1.6005,1.555
1.60075,1.555
1.601,1.555
1.60125,1.555
1.6015,1.555
1.60175,1.555
1.602,1.555
1.60225,1.555
1.6025,1.555
1.60275,1.555
1.603,1.555
1.60325,1.555
1.6035,1.555
1.60375,1.555
1.604,1.555
1.60425,1.555
1.6045,1.555
1.60475,1.555
1.605,1.555
1.60525,1.555
1.6055,1.555
1.60575,1.555
1.606,1.555
1.60625,1.555
1.6065,1.555
1.60675,1.555
1.607,1.555
1.60725,1.555
1.6075,1.555
1.60775,1.555
1.608,1.555
1.60825,1.555
1.6085,1.555
1.60875,1.555
1.609,1.555
1.60925,1.555
1.6095,1.555
1.60975,1.555
1.61,1.555
1.61025,1.555
1.6105,1.555
1.61075,1.555
1.611,1.555
1.61125,1.555
1.6115,1.555
1.61175,1.555
1.612,1.555
1.61225,1.555
1.6125,1.555
1.61275,1.555
1.613,1.555
1.61325,1.555
1.6135,1.555
1.61375,1.555
1.614,1.555
1.61425,1.555
1.6145,1.555
1.61475,1.555
1.615,1.555
1.61525,1.555
1.6155,1.555
1.61575,1.555
1.6159999,1.555
1.61625,1.555
1.6165,1.555
1.61675,1.555
1.617,1.555
1.61725,1.555
1.6175,1.555
1.61775,1.555
1.618,1.555
1.61825,1.555
1.6185,1.555
1.61875,1.555
1.619,1.555
1.61925,1.555
1.6195,1.555
1.61975,1.555
1.62,1.555
1.62025,1.555
1.6205,1.555
1.62075,1.555
1.621,1.555
1.62125,1.555
1.6215,1.555
1.62175,1.555
1.622,1.555
1.62225,1.555
1.6225,1.555
1.62275,1.555
1.623,1.555
1.62325,1.555
1.6235,1.555
1.62375,1.555
1.624,1.555
1.62425,1.555
1.6245,1.555
1.62475,1.555
1.625,1.555
1.62525,1.555
1.6255,1.555
1.62575,1.555
1.626,1.555
1.62625,1.555
1.6265,1.555
1.62675,1.555
1.627,1.555
1.62725,1.555
1.6274998,1.555
1.62775,1.555
1.628,1.555
1.62825,1.555
1.6285,1.555
1.62875,1.555
1.629,1.555
1.62925,1.555
1.6295,1.555
1.62975,1.555
1.63,1.555
1.63025,1.555
1.6305,1.555
1.63075,1.555
1.631,1.555
1.63125,1.555
1.6315,1.555
1.63175,1.555
1.632,1.555
1.63225,1.555
1.6325,1.555
1.63275,1.555
1.633,1.555
1.63325,1.555
1.6335,1.555
1.63375,1.555
1.634,1.555
1.63425,1.555
1.6345,1.555
1.63475,1.555
1.635,1.555
1.63525,1.555
1.6355,1.555
1.63575,1.555
1.636,1.555
1.63625,1.555
1.6365,1.555
1.63675,1.555
1.637,1.555
1.63725,1.555
1.6375,1.555
1.63775,1.555
1.638,1.555
1.63825,1.555
1.6385,1.555
1.63875,1.555
1.639,1.555
1.63925,1.555
1.6395,1.555
1.63975,1.555
1.64,1.555
1.64025,1.555
1.6405,1.555
1.64075,1.555
1.641,1.555
1.64125,1.555
1.6415,1.555
1.64175,1.555
1.642,1.555
1.64225,1.555
1.6425,1.555
1.64275,1.555
1.643,1.555
1.64325,1.555
1.6435,1.555
1.64375,1.555
1.644,1.555
1.64425,1.555
1.6445,1.555
1.64475,1.555
1.645,1.555
1.64525,1.555
1.6455,1.555
1.64575,1.555
1.646,1.555
1.64625,1.555
1.6465,1.555
1.64675,1.555
1.647,1.555
1.6472499,1.555
1.6475,1.555
1.64775,1.555
1.648,1.555
1.64825,1.555
1.6485,1.555
1.64875,1.555
1.649,1.555
1.64925,1.555
1.6495,1.555
1.64975,1.555
1.65,1.555
1.65025,1.555
1.6505,1.555
1.65075,1.555
1.651,1.555
1.65125,1.555
1.6515,1.555
1.65175,1.555
1.652,1.555
1.65225,1.555
1.6525,1.555
1.65275,1.555
1.653,1.555
1.65325,1.555
1.6535,1.555
1.65375,1.555
1.654,1.555
1.65425,1.555
1.6545,1.555
1.65475,1.555
1.655,1.555
1.65525,1.555
1.6555,1.555
1.65575,1.555
1.656,1.555
1.65625,1.555
1.6565,1.555
1.65675,1.555
1.657,1.555
1.65725,1.555
1.6575,1.555
1.65775,1.555
1.658,1.555
1.65825,1.555
1.6585,1.555
1.6587498,1.555
1.659,1.555
1.65925,1.555
1.6595,1.555
1.65975,1.555
1.66,1.555
1.66025,1.555
1.6605,1.555
1.66075,1.555
1.661,1.555
1.66125,1.555
1.6615,1.555
1.66175,1.555
1.662,1.555
1.66225,1.555
1.6625,1.555
1.66275,1.555
1.663,1.555
1.66325,1.555
1.6635,1.555
1.66375,1.555
1.664,1.555
1.66425,1.555
1.6645,1.555
1.66475,1.555
1.665,1.555
1.66525,1.555
1.6655,1.555
1.66575,1.555
1.666,1.555
1.66625,1.555
1.6665,1.555
1.66675,1.555
1.667,1.555
1.66725,1.555
1.6675,1.555
1.66775,1.555
1.668,1.555
1.66825,1.555
1.6685,1.555
1.66875,1.555
1.669,1.555
1.66925,1.555
1.6695,1.555
1.66975,1.555
1.67,1.555
1.67025,1.555
1.6705,1.555
1.67075,1.555
1.671,1.555
1.67125,1.555
1.6715,1.555
1.67175,1.555
1.672,1.555
1.67225,1.555
1.6725,1.555
1.67275,1.555
1.673,1.555
1.67325,1.555
1.6735,1.555
1.67375,1.555
1.674,1.555
1.67425,1.555
1.6745,1.555
1.67475,1.555
1.675,1.555
1.67525,1.555
1.6755,1.555
1.67575,1.555
1.676,1.555
1.67625,1.555
1.6765,1.555
1.67675,1.555
1.677,1.555
1.67725,1.555
1.6775,1.555
1.67775,1.555
1.678,1.555
1.67825,1.555
1.6784999,1.555
1.67875,1.555
1.679,1.555
1.67925,1.555
1.6795,1.555
1.67975,1.555
1.68,1.555
1.68025,1.555
1.6805,1.555
1.68075,1.555
1.681,1.555
1.68125,1.555
1.6815,1.555
1.68175,1.555
1.682,1.555
1.68225,1.555
1.6825,1.555
1.68275,1.555
1.683,1.555
1.68325,1.555
1.6835,1.555
1.68375,1.555
1.684,1.555
1.68425,1.555
1.6845,1.555
1.68475,1.555
1.685,1.555
1.68525,1.555
1.6855,1.555
1.68575,1.555
1.686,1.555
1.68625,1.555
1.6865,1.555
1.68675,1.555
1.687,1.555
1.68725,1.555
1.6875,1.555
1.68775,1.555
1.688,1.555
1.68825,1.555
1.6885,1.555
1.68875,1.555
1.689,1.555
1.68925,1.555
1.6895,1.555
1.68975,1.555
1.6899998,1.555
1.69025,1.555
1.6905,1.555
1.69075,1.555
1.691,1.555
1.69125,1.555
1.6915,1.555
1.69175,1.555
1.692,1.555
1.69225,1.555
1.6925,1.555
1.69275,1.555
1.693,1.555
1.69325,1.555
1.6935,1.555
1.69375,1.555
1.694,1.555
1.69425,1.555
1.6945,1.555
1.69475,1.555
1.695,1.555
1.69525,1.555
1.6955,1.555
1.69575,1.555
1.696,1.555
1.69625,1.555
1.6965,1.555
1.69675,1.555
1.697,1.555
1.69725,1.555
1.6975,1.555
1.69775,1.555
1.698,1.555
1.69825,1.555
1.6985,1.555
1.69875,1.555
1.699,1.555
1.69925,1.555
1.6995,1.555
1.69975,1.555
1.7,1.555
1.70025,1.555
1.7005,1.555
1.70075,1.555
1.701,1.555
1.70125,1.555
1.7015,1.555
1.70175,1.555
1.702,1.555
1.70225,1.555
1.7025,1.555
1.70275,1.555
1.703,1.555
1.70325,1.555
1.7035,1.555
1.70375,1.555
1.704,1.555
1.70425,1.555
1.7045,1.555
1.70475,1.555
1.705,1.555
1.70525,1.555
1.7055,1.555
1.70575,1.555
1.706,1.555
1.70625,1.555
1.7065,1.555
1.70675,1.555
1.707,1.555
1.70725,1.555
1.7075,1.555
1.70775,1.555
1.708,1.555
1.70825,1.555
1.7085,1.555
1.70875,1.555
1.709,1.555
1.70925,1.555
1.7095,1.555
1.7097499,1.555
1.71,1.555
1.71025,1.555
1.7105,1.555
1.71075,1.555
1.711,1.555
1.71125,1.555
1.7115,1.555
1.71175,1.555
1.712,1.555
1.71225,1.555
1.7125,1.555
1.71275,1.555
1.713,1.555
1.71325,1.555
1.7135,1.555
1.71375,1.555
1.714,1.555
1.71425,1.555
1.7145,1.555
1.71475,1.555
1.715,1.555
1.71525,1.555
1.7155,1.555
1.71575,1.555
1.716,1.555
1.71625,1.555
1.7165,1.555
1.71675,1.555
1.717,1.555
1.71725,1.555
1.7175,1.555
1.71775,1.555
1.718,1.555
1.71825,1.555
1.7185,1.555
1.71875,1.555
1.719,1.555
1.71925,1.555
1.7195,1.555
1.71975,1.555
1.72,1.555
1.72025,1.555
1.7205,1.555
1.72075,1.555
1.721,1.555
1.7212498,1.555
1.7215,1.555
1.72175,1.555
1.722,1.555
1.72225,1.555
1.7225,1.555
1.72275,1.555
1.723,1.555
1.72325,1.555
1.7235,1.555
1.72375,1.555
1.724,1.555
1.72425,1.555
1.7245,1.555
1.72475,1.555
1.725,1.555
1.72525,1.555
1.7255,1.555
1.72575,1.555
1.726,1.555
1.72625,1.555
1.7265,1.555
1.72675,1.555
1.727,1.555
1.72725,1.555
1.7275,1.555
1.72775,1.555
1.728,1.555
1.72825,1.555
1.7285,1.555
1.72875,1.555
1.729,1.555
1.72925,1.555
1.7294999,1.555
1.72975,1.555
1.73,1.555
1.73025,1.555
1.7305,1.555
1.73075,1.555
1.731,1.555
1.73125,1.555
1.7315,1.555
1.73175,1.555
1.732,1.555
1.73225,1.555
1.7325,1.555
1.73275,1.555
1.733,1.555
1.73325,1.555
1.7335,1.555
1.73375,1.555
1.734,1.555
1.73425,1.555
1.7345,1.555
1.73475,1.555
1.735,1.555
1.73525,1.555
1.7355,1.555
1.73575,1.555
1.736,1.555
1.73625,1.555
1.7365,1.555
1.73675,1.555
1.737,1.555
1.73725,1.555
1.7375,1.555
1.73775,1.555
1.738,1.555
1.73825,1.555
1.7385,1.555
1.73875,1.555
1.739,1.555
1.73925,1.555
1.7395,1.555
1.73975,1.555
1.74,1.555
1.74025,1.555
1.7405,1.555
1.74075,1.555
1.7409999,1.555
1.74125,1.555
1.7415,1.555
1.74175,1.555
1.742,1.555
1.74225,1.555
1.7425,1.555
1.74275,1.555
1.743,1.555
1.74325,1.555
1.7435,1.555
1.74375,1.555
1.744,1.555
1.74425,1.555
1.7445,1.555
1.74475,1.555
1.745,1.555
1.74525,1.555
1.7455,1.555
1.74575,1.555
1.746,1.555
1.74625,1.555
1.7465,1.555
1.74675,1.555
1.747,1.555
1.74725,1.555
1.7475,1.555
1.74775,1.555
1.748,1.555
1.74825,1.555
1.7485,1.555
1.74875,1.555
1.749,1.555
1.74925,1.555
1.7495,1.555
1.74975,1.555
1.75,1.555
1.75025,1.555
1.7505,1.555
1.75075,1.555
1.751,1.555
1.75125,1.555
1.7515,1.555
1.75175,1.555
1.752,1.555
1.75225,1.555
1.7524998,1.555
1.75275,1.555
1.753,1.555
1.75325,1.555
1.7535,1.555
1.75375,1.555
1.754,1.555
1.75425,1.555
1.7545,1.555
1.75475,1.555
1.755,1.555
1.75525,1.555
1.7555,1.555
1.75575,1.555
1.756,1.555
1.75625,1.555
1.7565,1.555
1.75675,1.555
1.757,1.555
1.75725,1.555
1.7575,1.555
1.75775,1.555
1.758,1.555
1.75825,1.555
1.7585,1.555
1.75875,1.555
1.759,1.555
1.75925,1.555
1.7595,1.555
1.75975,1.555
1.76,1.555
1.76025,1.555
1.7605,1.555
1.7607499,1.555
1.761,1.555
1.76125,1.555
1.7615,1.555
1.76175,1.555
1.762,1.555
1.76225,1.555
1.7625,1.555
1.76275,1.555
1.763,1.555
1.76325,1.555
1.7635,1.555
1.76375,1.555
1.764,1.555
1.76425,1.555
1.7645,1.555
1.76475,1.555
1.765,1.555
1.76525,1.555
1.7655,1.555
1.76575,1.555
1.766,1.555
1.76625,1.555
1.7665,1.555
1.76675,1.555
1.767,1.555
1.76725,1.555
1.7675,1.555
1.76775,1.555
1.768,1.555
1.76825,1.555
1.7685,1.555
1.76875,1.555
1.769,1.555
1.76925,1.555
1.7695,1.555
1.76975,1.555
1.77,1.555
1.77025,1.555
1.7705,1.555
1.77075,1.555
1.771,1.555
1.77125,1.555
1.7715,1.555
1.77175,1.555
1.772,1.555
1.7722499,1.555
1.7725,1.555
1.77275,1.555
1.773,1.555
1.77325,1.555
1.7735,1.555
1.77375,1.555
1.774,1.555
1.77425,1.555
1.7745,1.555
1.77475,1.555
1.775,1.555
1.77525,1.555
1.7755,1.555
1.77575,1.555
1.776,1.555
1.77625,1.555
1.7765,1.555
1.77675,1.555
1.777,1.555
1.77725,1.555
1.7775,1.555
1.77775,1.555
1.778,1.555
1.77825,1.555
1.7785,1.555
1.77875,1.555
1.779,1.555
1.77925,1.555
1.7795,1.555
1.77975,1.555
1.78,1.555
1.78025,1.555
1.7805,1.555
1.78075,1.555
1.781,1.555
1.78125,1.555
1.7815,1.555
1.78175,1.555
1.782,1.555
1.78225,1.555
1.7825,1.555
1.78275,1.555
1.783,1.555
1.78325,1.555
1.7835,1.555
1.7837498,1.555
1.784,1.555
1.78425,1.555
1.7845,1.555
1.78475,1.555
1.785,1.555
1.78525,1.555
1.7855,1.555
1.78575,1.555
1.786,1.555
1.78625,1.555
1.7865,1.555
1.78675,1.555
1.787,1.555
1.78725,1.555
1.7875,1.555
1.78775,1.555
1.788,1.555
1.78825,1.555
1.7885,1.555
1.78875,1.555
1.789,1.555
1.78925,1.555
1.7895,1.555
1.78975,1.555
1.79,1.555
1.79025,1.555
1.7905,1.555
1.79075,1.555
1.791,1.555
1.79125,1.555
1.7915,1.555
1.79175,1.555
1.7919999,1.555
1.79225,1.555
1.7925,1.555
1.79275,1.555
1.793,1.555
1.79325,1.555
1.7935,1.555
1.79375,1.555
1.794,1.555
1.79425,1.555
1.7945,1.555
1.79475,1.555
1.795,1.555
1.79525,1.555
1.7955,1.555
1.79575,1.555
1.796,1.555
1.79625,1.555
1.7965,1.555
1.79675,1.555
1.797,1.555
1.79725,1.555
1.7975,1.555
1.79775,1.555
1.798,1.555
1.79825,1.555
1.7985,1.555
1.79875,1.555
1.799,1.555
1.79925,1.555
1.7995,1.555
1.79975,1.555
1.8,1.555
1.80025,1.555
1.8005,1.555
1.80075,1.555
1.801,1.555
1.80125,1.555
1.8015,1.555
1.80175,1.555
1.802,1.555
1.80225,1.555
1.8025,1.555
1.80275,1.555
1.803,1.555
1.80325,1.555
1.8034999,1.555
1.80375,1.555
1.804,1.555
1.80425,1.555
1.8045,1.555
1.80475,1.555
1.805,1.555
1.80525,1.555
1.8055,1.555
1.80575,1.555
1.806,1.555
1.80625,1.555
1.8065,1.555
1.80675,1.555
1.807,1.555
1.80725,1.555
1.8075,1.555
1.80775,1.555
1.808,1.555
1.80825,1.555
1.8085,1.555
1.80875,1.555
1.809,1.555
1.80925,1.555
1.8095,1.555
1.80975,1.555
1.81,1.555
1.81025,1.555
1.8105,1.555
1.81075,1.555
1.811,1.555
1.81125,1.555
1.8115,1.555
1.81175,1.555
1.812,1.555
1.81225,1.555
1.8125,1.555
1.81275,1.555
1.813,1.555
1.81325,1.555
1.8135,1.555
1.81375,1.555
1.814,1.555
1.81425,1.555
1.8145,1.555
1.81475,1.555
1.8149998,1.555
1.81525,1.555
1.8155,1.555
1.81575,1.555
1.816,1.555
1.81625,1.555
1.8165,1.555
1.81675,1.555
1.817,1.555
1.81725,1.555
1.8175,1.555
1.81775,1.555
1.818,1.555
1.81825,1.555
1.8185,1.555
1.81875,1.555
1.819,1.555
1.81925,1.555
1.8195,1.555
1.81975,1.555
1.82,1.555
1.82025,1.555
1.8205,1.555
1.82075,1.555
1.821,1.555
1.82125,1.555
1.8215,1.555
1.82175,1.555
1.822,1.555
1.82225,1.555
1.8225,1.555
1.82275,1.555
1.823,1.555
1.8232499,1.555
1.8235,1.555
1.82375,1.555
1.824,1.555
1.82425,1.555
1.8245,1.555
1.82475,1.555
1.825,1.555
1.82525,1.555
1.8255,1.555
1.82575,1.555
1.826,1.555
1.82625,1.555
1.8265,1.555
1.82675,1.555
1.827,1.555
1.82725,1.555
1.8275,1.555
1.82775,1.555
1.828,1.555
1.82825,1.555
1.8285,1.555
1.82875,1.555
1.829,1.555
1.82925,1.555
1.8295,1.555
1.82975,1.555
1.83,1.555
1.83025,1.555
1.8305,1.555
1.83075,1.555
1.831,1.555
1.83125,1.555
1.8315,1.555
1.83175,1.555
1.832,1.555
1.83225,1.555
1.8325,1.555
1.83275,1.555
1.833,1.555
1.83325,1.555
1.8335,1.555
1.83375,1.555
1.834,1.555
1.83425,1.555
1.8345,1.555
1.8347499,1.555
1.835,1.555
1.83525,1.555
1.8355,1.555
1.83575,1.555
1.836,1.555
1.83625,1.555
1.8365,1.555
1.83675,1.555
1.837,1.555
1.83725,1.555
1.8375,1.555
1.83775,1.555
1.838,1.555
1.83825,1.555
1.8385,1.555
1.83875,1.555
1.839,1.555
1.83925,1.555
1.8395,1.555
1.83975,1.555
1.84,1.555
1.84025,1.555
1.8405,1.555
1.84075,1.555
1.841,1.555
1.84125,1.555
1.8415,1.555
1.84175,1.555
1.842,1.555
1.84225,1.555
1.8425,1.555
1.84275,1.555
1.843,1.555
1.84325,1.555
1.8435,1.555
1.84375,1.555
1.844,1.555
1.84425,1.555
1.8445,1.555
1.84475,1.555
1.845,1.555
1.84525,1.555
1.8455,1.555
1.84575,1.555
1.846,1.555
1.8462498,1.555
1.8465,1.555
1.84675,1.555
1.847,1.555
1.84725,1.555
1.8475,1.555
1.84775,1.555
1.848,1.555
1.84825,1.555
1.8485,1.555
1.84875,1.555
1.849,1.555
1.84925,1.555
1.8495,1.555
1.84975,1.555
1.85,1.555
1.85025,1.555
1.8505,1.555
1.85075,1.555
1.851,1.555
1.85125,1.555
1.8515,1.555
1.85175,1.555
1.852,1.555
1.85225,1.555
1.8525,1.555
1.85275,1.555
1.853,1.555
1.85325,1.555
1.8535,1.555
1.85375,1.555
1.854,1.555
1.85425,1.555
1.8544999,1.555
1.85475,1.555
1.855,1.555
1.85525,1.555
1.8555,1.555
1.85575,1.555
1.856,1.555
1.85625,1.555
1.8565,1.555
1.85675,1.555
1.857,1.555
1.85725,1.555
1.8575,1.555
1.85775,1.555
1.858,1.555
1.85825,1.555
1.8585,1.555
1.85875,1.555
1.859,1.555
1.85925,1.555
1.8595,1.555
1.85975,1.555
1.86,1.555
1.86025,1.555
1.8605,1.555
1.86075,1.555
1.861,1.555
1.86125,1.555
1.8615,1.555
1.86175,1.555
1.862,1.555
1.86225,1.555
1.8625,1.555
1.86275,1.555
1.863,1.555
1.86325,1.555
1.8635,1.555
1.86375,1.555
1.864,1.555
1.86425,1.555
1.8645,1.555
1.86475,1.555
1.865,1.555
1.86525,1.555
1.8655,1.555
1.86575,1.555
1.8659999,1.555
1.86625,1.555
1.8665,1.555
1.86675,1.555
1.867,1.555
1.86725,1.555
1.8675,1.555
1.86775,1.555
1.868,1.555
1.86825,1.555
1.8685,1.555
1.86875,1.555
1.869,1.555
1.86925,1.555
1.8695,1.555
1.86975,1.555
1.87,1.555
1.87025,1.555
1.8705,1.555
1.87075,1.555
1.871,1.555
1.87125,1.555
1.8715,1.555
1.87175,1.555
1.872,1.555
1.87225,1.555
1.8725,1.555
1.87275,1.555
1.873,1.555
1.87325,1.555
1.8735,1.555
1.87375,1.555
1.874,1.555
1.87425,1.555
1.8745,1.555
1.87475,1.555
1.875,1.555
1.87525,1.555
1.8755,1.555
1.87575,1.555
1.876,1.555
1.87625,1.555
1.8765,1.555
1.87675,1.555
1.877,1.555
1.87725,1.555
1.8774998,1.555
1.87775,1.555
1.878,1.555
1.87825,1.555
1.8785,1.555
1.87875,1.555
1.879,1.555
1.87925,1.555
1.8795,1.555
1.87975,1.555
1.88,1.555
1.88025,1.555
1.8805,1.555
1.88075,1.555
1.881,1.555
1.88125,1.555
1.8815,1.555
1.88175,1.555
1.882,1.555
1.88225,1.555
1.8825,1.555
1.88275,1.555
1.883,1.555
1.88325,1.555
1.8835,1.555
1.88375,1.555
1.884,1.555
1.88425,1.555
1.8845,1.555
1.88475,1.555
1.885,1.555
1.88525,1.555
1.8855,1.555
1.8857499,1.555
1.886,1.555
1.88625,1.555
1.8865,1.555
1.88675,1.555
1.887,1.555
1.88725,1.555
1.8875,1.555
1.88775,1.555
1.888,1.555
1.88825,1.555
1.8885,1.555
1.88875,1.555
1.889,1.555
1.88925,1.555
1.8895,1.555
1.88975,1.555
1.89,1.555
1.89025,1.555
1.8905,1.555
1.89075,1.555
1.891,1.555
1.89125,1.555
1.8915,1.555
1.89175,1.555
1.892,1.555
1.89225,1.555
1.8925,1.555
1.89275,1.555
1.893,1.555
1.89325,1.555
1.8935,1.555
1.89375,1.555
1.894,1.555
1.89425,1.555
1.8945,1.555
1.89475,1.555
1.895,1.555
1.89525,1.555
1.8955,1.555
1.89575,1.555
1.896,1.555
1.89625,1.555
1.8965,1.555
1.89675,1.555
1.897,1.555
1.8972499,1.555
1.8975,1.555
1.89775,1.555
1.898,1.555
1.89825,1.555
1.8985,1.555
1.89875,1.555
1.899,1.555
1.89925,1.555
1.8995,1.555
1.89975,1.555
1.9,1.555
1.90025,1.555
1.9005,1.555
1.90075,1.555
1.901,1.555
1.90125,1.555
1.9015,1.555
1.90175,1.555
1.902,1.555
1.90225,1.555
1.9025,1.555
1.90275,1.555
1.903,1.555
1.90325,1.555
1.9035,1.555
1.90375,1.555
1.904,1.555
1.90425,1.555
1.9045,1.555
1.90475,1.555
1.905,1.555
1.90525,1.555
1.9055,1.555
1.90575,1.555
1.906,1.555
1.90625,1.555
1.9065,1.555
1.90675,1.555
1.907,1.555
1.90725,1.555
1.9075,1.555
1.90775,1.555
1.908,1.555
1.90825,1.555
1.9085,1.555
1.9087498,1.555
1.909,1.555
1.90925,1.555
1.9095,1.555
1.90975,1.555
1.91,1.555
1.91025,1.555
1.9105,1.555
1.91075,1.555
1.911,1.555
1.91125,1.555
1.9115,1.555
1.91175,1.555
1.912,1.555
1.91225,1.555
1.9125,1.555
1.91275,1.555
1.913,1.555
1.91325,1.555
1.9135,1.555
1.91375,1.555
1.914,1.555
1.91425,1.555
1.9145,1.555
1.91475,1.555
1.915,1.555
1.91525,1.555
1.9155,1.555
1.91575,1.555
1.916,1.555
1.91625,1.555
1.9165,1.555
1.91675,1.555
1.9169999,1.555
1.91725,1.555
1.9175,1.555
1.91775,1.555
1.918,1.555
1.91825,1.555
1.9185,1.555
1.91875,1.555
1.919,1.555
1.91925,1.555
1.9195,1.555
1.91975,1.555
1.92,1.555
1.92025,1.555
1.9205,1.555
1.92075,1.555
1.921,1.555
1.92125,1.555
1.9215,1.555
1.92175,1.555
1.922,1.555
1.92225,1.555
1.9225,1.555
1.92275,1.555
1.923,1.555
1.92325,1.555
1.9235,1.555
1.92375,1.555
1.924,1.555
1.92425,1.555
1.9245,1.555
1.92475,1.555
1.925,1.555
1.92525,1.555
1.9255,1.555
1.92575,1.555
1.926,1.555
1.92625,1.555
1.9265,1.555
1.92675,1.555
1.927,1.555
1.92725,1.555
1.9275,1.555
1.92775,1.555
1.928,1.555
1.92825,1.555
1.9284999,1.555
1.92875,1.555
1.929,1.555
1.92925,1.555
1.9295,1.555
1.92975,1.555
1.93,1.555
1.93025,1.555
1.9305,1.555
1.93075,1.555
1.931,1.555
1.93125,1.555
1.9315,1.555
1.93175,1.555
1.932,1.555
1.93225,1.555
1.9325,1.555
1.93275,1.555
1.933,1.555
1.93325,1.555
1.9335,1.555
1.93375,1.555
1.934,1.555
1.93425,1.555
1.9345,1.555
1.93475,1.555
1.935,1.555
1.93525,1.555
1.9355,1.555
1.93575,1.555
1.936,1.555
1.93625,1.555
1.9365,1.555
1.93675,1.555
1.937,1.555
1.93725,1.555
1.9375,1.555
1.93775,1.555
1.938,1.555
1.93825,1.555
1.9385,1.555
1.93875,1.555
1.939,1.555
1.93925,1.555
1.9395,1.555
1.93975,1.555
1.9399998,1.555
1.94025,1.555
1.9405,1.555
1.94075,1.555
1.941,1.555
1.94125,1.555
1.9415,1.555
1.94175,1.555
1.942,1.555
1.94225,1.555
1.9425,1.555
1.94275,1.555
1.943,1.555
1.94325,1.555
1.9435,1.555
1.94375,1.555
1.944,1.555
1.94425,1.555
1.9445,1.555
1.94475,1.555
1.945,1.555
1.94525,1.555
1.9455,1.555
1.94575,1.555
1.946,1.555
1.94625,1.555
1.9465,1.555
1.94675,1.555
1.947,1.555
1.94725,1.555
1.9475,1.555
1.94775,1.555
1.948,1.555
1.9482499,1.555
1.9485,1.555
1.94875,1.555
1.949,1.555
1.94925,1.555
1.9495,1.555
1.94975,1.555
1.95,1.555
1.95025,1.555
1.9505,1.555
1.95075,1.555
1.951,1.555
1.95125,1.555
1.9515,1.555
1.95175,1.555
1.952,1.555
1.95225,1.555
1.9525,1.555
1.95275,1.555
1.953,1.555
1.95325,1.555
1.9535,1.555
1.95375,1.555
1.954,1.555
1.95425,1.555
1.9545,1.555
1.95475,1.555
1.955,1.555
1.95525,1.555
1.9555,1.555
1.95575,1.555
1.956,1.555
1.95625,1.555
1.9565,1.555
1.95675,1.555
1.957,1.555
1.95725,1.555
1.9575,1.555
1.95775,1.555
1.958,1.555
1.95825,1.555
1.9585,1.555
1.95875,1.555
1.959,1.555
1.95925,1.555
1.9595,1.555
1.9597499,1.555
1.96,1.555
